Date,District,Cases
2020-12-08,Neukölln,105.85714285714286
2020-12-09,Neukölln,110.0
2020-12-10,Neukölln,121.42857142857143
2020-12-11,Neukölln,121.28571428571429
2020-12-12,Neukölln,122.28571428571429
2020-12-13,Neukölln,121.28571428571429
2020-12-14,Neukölln,109.57142857142857
2020-03-09,Treptow-Köpenick,0.0
2020-03-10,Treptow-Köpenick,0.5714285714285714
2020-03-11,Treptow-Köpenick,0.5714285714285714
2020-03-12,Treptow-Köpenick,1.0
2020-03-13,Treptow-Köpenick,1.4285714285714286
2020-03-14,Treptow-Köpenick,1.4285714285714286
2020-03-15,Treptow-Köpenick,1.4285714285714286
2020-03-16,Treptow-Köpenick,2.0
2020-03-17,Treptow-Köpenick,2.7142857142857144
2020-03-18,Treptow-Köpenick,3.857142857142857
2020-03-19,Treptow-Köpenick,5.142857142857143
2020-03-20,Treptow-Köpenick,7.0
2020-03-21,Treptow-Köpenick,7.142857142857143
2020-03-22,Treptow-Köpenick,7.428571428571429
2020-03-23,Treptow-Köpenick,8.571428571428571
2020-03-24,Treptow-Köpenick,9.428571428571429
2020-03-25,Treptow-Köpenick,10.714285714285714
2020-03-26,Treptow-Köpenick,10.857142857142858
2020-03-27,Treptow-Köpenick,10.142857142857142
2020-03-28,Treptow-Köpenick,11.0
2020-03-29,Treptow-Köpenick,11.571428571428571
2020-03-30,Treptow-Köpenick,11.0
2020-03-31,Treptow-Köpenick,10.0
2020-04-01,Treptow-Köpenick,8.428571428571429
2020-04-02,Treptow-Köpenick,7.857142857142857
2020-04-03,Treptow-Köpenick,8.571428571428571
2020-04-04,Treptow-Köpenick,7.714285714285714
2020-04-05,Treptow-Köpenick,7.285714285714286
2020-04-06,Treptow-Köpenick,7.0
2020-04-07,Treptow-Köpenick,7.714285714285714
2020-04-08,Treptow-Köpenick,8.428571428571429
2020-04-09,Treptow-Köpenick,8.714285714285714
2020-04-10,Treptow-Köpenick,6.857142857142857
2020-04-11,Treptow-Köpenick,7.142857142857143
2020-04-12,Treptow-Köpenick,6.714285714285714
2020-04-13,Treptow-Köpenick,6.142857142857143
2020-04-14,Treptow-Köpenick,5.428571428571429
2020-04-15,Treptow-Köpenick,4.0
2020-04-16,Treptow-Köpenick,2.5714285714285716
2020-04-17,Treptow-Köpenick,2.5714285714285716
2020-04-18,Treptow-Köpenick,3.857142857142857
2020-04-19,Treptow-Köpenick,4.0
2020-04-20,Treptow-Köpenick,3.857142857142857
2020-04-21,Treptow-Köpenick,3.2857142857142856
2020-04-22,Treptow-Köpenick,3.4285714285714284
2020-04-23,Treptow-Köpenick,4.428571428571429
2020-04-24,Treptow-Köpenick,4.714285714285714
2020-04-25,Treptow-Köpenick,3.4285714285714284
2020-04-26,Treptow-Köpenick,4.0
2020-04-27,Treptow-Köpenick,4.428571428571429
2020-04-28,Treptow-Köpenick,4.0
2020-04-29,Treptow-Köpenick,4.571428571428571
2020-04-30,Treptow-Köpenick,4.285714285714286
2020-05-01,Treptow-Köpenick,3.857142857142857
2020-05-02,Treptow-Köpenick,3.5714285714285716
2020-05-03,Treptow-Köpenick,2.857142857142857
2020-05-04,Treptow-Köpenick,2.5714285714285716
2020-05-05,Treptow-Köpenick,2.7142857142857144
2020-05-06,Treptow-Köpenick,1.8571428571428572
2020-05-07,Treptow-Köpenick,2.4285714285714284
2020-05-08,Treptow-Köpenick,2.142857142857143
2020-05-09,Treptow-Köpenick,2.142857142857143
2020-05-10,Treptow-Köpenick,2.142857142857143
2020-05-11,Treptow-Köpenick,2.0
2020-05-12,Treptow-Köpenick,1.8571428571428572
2020-05-13,Treptow-Köpenick,2.4285714285714284
2020-05-14,Treptow-Köpenick,1.2857142857142858
2020-05-15,Treptow-Köpenick,1.4285714285714286
2020-05-16,Treptow-Köpenick,1.2857142857142858
2020-05-17,Treptow-Köpenick,1.2857142857142858
2020-05-18,Treptow-Köpenick,1.4285714285714286
2020-05-19,Treptow-Köpenick,1.5714285714285714
2020-05-20,Treptow-Köpenick,1.0
2020-05-21,Treptow-Köpenick,0.7142857142857143
2020-05-22,Treptow-Köpenick,0.7142857142857143
2020-05-23,Treptow-Köpenick,0.7142857142857143
2020-05-24,Treptow-Köpenick,0.7142857142857143
2020-05-25,Treptow-Köpenick,0.5714285714285714
2020-05-26,Treptow-Köpenick,0.7142857142857143
2020-05-27,Treptow-Köpenick,0.8571428571428571
2020-05-28,Treptow-Köpenick,0.8571428571428571
2020-05-29,Treptow-Köpenick,1.0
2020-05-30,Treptow-Köpenick,1.0
2020-05-31,Treptow-Köpenick,1.0
2020-06-01,Treptow-Köpenick,0.8571428571428571
2020-06-02,Treptow-Köpenick,0.42857142857142855
2020-06-03,Treptow-Köpenick,0.2857142857142857
2020-06-04,Treptow-Köpenick,0.2857142857142857
2020-06-05,Treptow-Köpenick,0.0
2020-06-06,Treptow-Köpenick,0.0
2020-06-07,Treptow-Köpenick,0.0
2020-06-08,Treptow-Köpenick,1.0
2020-06-09,Treptow-Köpenick,1.0
2020-06-10,Treptow-Köpenick,1.0
2020-06-11,Treptow-Köpenick,1.1428571428571428
2020-06-12,Treptow-Köpenick,1.2857142857142858
2020-06-13,Treptow-Köpenick,1.2857142857142858
2020-06-14,Treptow-Köpenick,1.2857142857142858
2020-06-15,Treptow-Köpenick,1.2857142857142858
2020-06-16,Treptow-Köpenick,1.7142857142857142
2020-06-17,Treptow-Köpenick,2.5714285714285716
2020-06-18,Treptow-Köpenick,3.2857142857142856
2020-06-19,Treptow-Köpenick,3.2857142857142856
2020-06-20,Treptow-Köpenick,3.2857142857142856
2020-06-21,Treptow-Köpenick,3.2857142857142856
2020-06-22,Treptow-Köpenick,2.857142857142857
2020-06-23,Treptow-Köpenick,3.142857142857143
2020-06-24,Treptow-Köpenick,2.7142857142857144
2020-06-25,Treptow-Köpenick,2.142857142857143
2020-06-26,Treptow-Köpenick,2.142857142857143
2020-06-27,Treptow-Köpenick,2.142857142857143
2020-06-28,Treptow-Köpenick,2.142857142857143
2020-06-29,Treptow-Köpenick,1.7142857142857142
2020-06-30,Treptow-Köpenick,1.0
2020-07-01,Treptow-Köpenick,0.5714285714285714
2020-07-02,Treptow-Köpenick,0.5714285714285714
2020-07-03,Treptow-Köpenick,0.8571428571428571
2020-07-04,Treptow-Köpenick,0.8571428571428571
2020-07-05,Treptow-Köpenick,0.8571428571428571
2020-07-06,Treptow-Köpenick,0.7142857142857143
2020-07-07,Treptow-Köpenick,0.7142857142857143
2020-07-08,Treptow-Köpenick,0.7142857142857143
2020-07-09,Treptow-Köpenick,0.42857142857142855
2020-07-10,Treptow-Köpenick,0.2857142857142857
2020-07-11,Treptow-Köpenick,0.2857142857142857
2020-07-12,Treptow-Köpenick,0.2857142857142857
2020-07-13,Treptow-Köpenick,0.2857142857142857
2020-07-14,Treptow-Köpenick,0.2857142857142857
2020-07-15,Treptow-Köpenick,0.42857142857142855
2020-07-16,Treptow-Köpenick,0.42857142857142855
2020-07-17,Treptow-Köpenick,0.2857142857142857
2020-07-18,Treptow-Köpenick,0.2857142857142857
2020-07-19,Treptow-Köpenick,0.2857142857142857
2020-07-20,Treptow-Köpenick,0.2857142857142857
2020-07-21,Treptow-Köpenick,0.2857142857142857
2020-07-22,Treptow-Köpenick,0.14285714285714285
2020-07-23,Treptow-Köpenick,0.7142857142857143
2020-07-24,Treptow-Köpenick,0.7142857142857143
2020-07-25,Treptow-Köpenick,0.7142857142857143
2020-07-26,Treptow-Köpenick,0.7142857142857143
2020-07-27,Treptow-Köpenick,0.7142857142857143
2020-07-28,Treptow-Köpenick,0.8571428571428571
2020-07-29,Treptow-Köpenick,1.0
2020-07-30,Treptow-Köpenick,0.5714285714285714
2020-07-31,Treptow-Köpenick,0.5714285714285714
2020-08-01,Treptow-Köpenick,0.5714285714285714
2020-08-02,Treptow-Köpenick,0.5714285714285714
2020-08-03,Treptow-Köpenick,1.4285714285714286
2020-08-04,Treptow-Köpenick,1.8571428571428572
2020-08-05,Treptow-Köpenick,2.0
2020-08-06,Treptow-Köpenick,2.7142857142857144
2020-08-07,Treptow-Köpenick,3.142857142857143
2020-08-08,Treptow-Köpenick,3.142857142857143
2020-08-09,Treptow-Köpenick,3.142857142857143
2020-08-10,Treptow-Köpenick,2.7142857142857144
2020-08-11,Treptow-Köpenick,2.142857142857143
2020-08-12,Treptow-Köpenick,2.857142857142857
2020-08-13,Treptow-Köpenick,3.2857142857142856
2020-08-14,Treptow-Köpenick,2.7142857142857144
2020-08-15,Treptow-Köpenick,2.7142857142857144
2020-08-16,Treptow-Köpenick,2.7142857142857144
2020-08-17,Treptow-Köpenick,2.5714285714285716
2020-08-18,Treptow-Köpenick,2.7142857142857144
2020-08-19,Treptow-Köpenick,2.2857142857142856
2020-08-20,Treptow-Köpenick,1.5714285714285714
2020-08-21,Treptow-Köpenick,2.0
2020-08-22,Treptow-Köpenick,2.0
2020-08-23,Treptow-Köpenick,2.0
2020-08-24,Treptow-Köpenick,2.142857142857143
2020-08-25,Treptow-Köpenick,2.2857142857142856
2020-08-26,Treptow-Köpenick,2.0
2020-08-27,Treptow-Köpenick,1.5714285714285714
2020-08-28,Treptow-Köpenick,1.1428571428571428
2020-08-29,Treptow-Köpenick,1.1428571428571428
2020-08-30,Treptow-Köpenick,1.1428571428571428
2020-08-31,Treptow-Köpenick,1.2857142857142858
2020-09-01,Treptow-Köpenick,1.1428571428571428
2020-09-02,Treptow-Köpenick,1.7142857142857142
2020-09-03,Treptow-Köpenick,1.5714285714285714
2020-09-04,Treptow-Köpenick,1.8571428571428572
2020-09-05,Treptow-Köpenick,1.8571428571428572
2020-09-06,Treptow-Köpenick,1.8571428571428572
2020-09-07,Treptow-Köpenick,2.0
2020-09-08,Treptow-Köpenick,2.142857142857143
2020-09-09,Treptow-Köpenick,2.0
2020-09-10,Treptow-Köpenick,2.5714285714285716
2020-09-11,Treptow-Köpenick,2.2857142857142856
2020-09-12,Treptow-Köpenick,2.2857142857142856
2020-09-13,Treptow-Köpenick,2.2857142857142856
2020-09-14,Treptow-Köpenick,1.8571428571428572
2020-09-15,Treptow-Köpenick,2.2857142857142856
2020-09-16,Treptow-Köpenick,3.0
2020-09-17,Treptow-Köpenick,2.7142857142857144
2020-09-18,Treptow-Köpenick,3.2857142857142856
2020-09-19,Treptow-Köpenick,3.2857142857142856
2020-09-20,Treptow-Köpenick,3.2857142857142856
2020-09-21,Treptow-Köpenick,3.7142857142857144
2020-09-22,Treptow-Köpenick,3.2857142857142856
2020-09-23,Treptow-Köpenick,2.5714285714285716
2020-09-24,Treptow-Köpenick,4.142857142857143
2020-09-25,Treptow-Köpenick,4.428571428571429
2020-09-26,Treptow-Köpenick,4.428571428571429
2020-09-27,Treptow-Köpenick,4.428571428571429
2020-09-28,Treptow-Köpenick,4.714285714285714
2020-09-29,Treptow-Köpenick,6.142857142857143
2020-09-30,Treptow-Köpenick,7.142857142857143
2020-10-01,Treptow-Köpenick,7.285714285714286
2020-10-02,Treptow-Köpenick,10.428571428571429
2020-10-03,Treptow-Köpenick,10.428571428571429
2020-10-04,Treptow-Köpenick,10.428571428571429
2020-10-05,Treptow-Köpenick,12.428571428571429
2020-10-06,Treptow-Köpenick,11.857142857142858
2020-10-07,Treptow-Köpenick,12.0
2020-10-08,Treptow-Köpenick,12.571428571428571
2020-10-09,Treptow-Köpenick,10.428571428571429
2020-10-10,Treptow-Köpenick,10.428571428571429
2020-10-11,Treptow-Köpenick,10.428571428571429
2020-10-12,Treptow-Köpenick,11.285714285714286
2020-10-13,Treptow-Köpenick,13.142857142857142
2020-10-14,Treptow-Köpenick,13.571428571428571
2020-10-15,Treptow-Köpenick,16.714285714285715
2020-10-16,Treptow-Köpenick,17.0
2020-10-17,Treptow-Köpenick,17.0
2020-10-18,Treptow-Köpenick,17.0
2020-10-19,Treptow-Köpenick,17.714285714285715
2020-10-20,Treptow-Köpenick,20.0
2020-10-21,Treptow-Köpenick,22.428571428571427
2020-10-22,Treptow-Köpenick,21.428571428571427
2020-10-23,Treptow-Köpenick,24.428571428571427
2020-10-24,Treptow-Köpenick,24.428571428571427
2020-10-25,Treptow-Köpenick,24.428571428571427
2020-10-26,Treptow-Köpenick,25.142857142857142
2020-10-27,Treptow-Köpenick,23.571428571428573
2020-10-28,Treptow-Köpenick,29.142857142857142
2020-10-29,Treptow-Köpenick,29.857142857142858
2020-10-30,Treptow-Köpenick,35.42857142857143
2020-10-31,Treptow-Köpenick,35.42857142857143
2020-11-01,Treptow-Köpenick,35.42857142857143
2020-11-02,Treptow-Köpenick,39.714285714285715
2020-11-03,Treptow-Köpenick,41.285714285714285
2020-11-04,Treptow-Köpenick,39.57142857142857
2020-11-05,Treptow-Köpenick,41.142857142857146
2020-11-06,Treptow-Köpenick,41.0
2020-11-07,Treptow-Köpenick,41.0
2020-11-08,Treptow-Köpenick,41.0
2020-11-09,Treptow-Köpenick,40.57142857142857
2020-11-10,Treptow-Köpenick,40.0
2020-11-11,Treptow-Köpenick,40.57142857142857
2020-11-12,Treptow-Köpenick,46.142857142857146
2020-11-13,Treptow-Köpenick,47.285714285714285
2020-11-14,Treptow-Köpenick,47.285714285714285
2020-11-15,Treptow-Köpenick,47.285714285714285
2020-11-16,Treptow-Köpenick,46.142857142857146
2020-11-17,Treptow-Köpenick,51.857142857142854
2020-11-18,Treptow-Köpenick,56.57142857142857
2020-11-19,Treptow-Köpenick,55.857142857142854
2020-11-20,Treptow-Köpenick,58.57142857142857
2020-11-21,Treptow-Köpenick,58.57142857142857
2020-11-22,Treptow-Köpenick,58.57142857142857
2020-11-23,Treptow-Köpenick,59.714285714285715
2020-11-24,Treptow-Köpenick,62.42857142857143
2020-11-25,Treptow-Köpenick,56.857142857142854
2020-11-26,Treptow-Köpenick,54.42857142857143
2020-11-27,Treptow-Köpenick,45.42857142857143
2020-11-28,Treptow-Köpenick,45.42857142857143
2020-11-29,Treptow-Köpenick,45.42857142857143
2020-11-30,Treptow-Köpenick,46.857142857142854
2020-12-01,Treptow-Köpenick,43.285714285714285
2020-12-02,Treptow-Köpenick,46.285714285714285
2020-12-03,Treptow-Köpenick,46.285714285714285
2020-12-04,Treptow-Köpenick,52.714285714285715
2020-12-05,Treptow-Köpenick,52.714285714285715
2020-12-06,Treptow-Köpenick,52.714285714285715
2020-12-07,Treptow-Köpenick,66.57142857142857
2020-12-08,Treptow-Köpenick,69.42857142857143
2020-12-09,Treptow-Köpenick,77.0
2020-12-10,Treptow-Köpenick,77.71428571428571
2020-12-11,Treptow-Köpenick,78.14285714285714
2020-12-12,Treptow-Köpenick,78.14285714285714
2020-12-13,Treptow-Köpenick,78.14285714285714
2020-12-14,Treptow-Köpenick,69.14285714285714
2020-03-09,Marzahn-Hellersdorf,0.2857142857142857
2020-03-10,Marzahn-Hellersdorf,0.2857142857142857
2020-03-11,Marzahn-Hellersdorf,0.2857142857142857
2020-03-12,Marzahn-Hellersdorf,0.42857142857142855
2020-03-13,Marzahn-Hellersdorf,0.42857142857142855
2020-03-14,Marzahn-Hellersdorf,1.0
2020-03-15,Marzahn-Hellersdorf,1.2857142857142858
2020-03-16,Marzahn-Hellersdorf,1.2857142857142858
2020-03-17,Marzahn-Hellersdorf,2.0
2020-03-18,Marzahn-Hellersdorf,2.4285714285714284
2020-03-19,Marzahn-Hellersdorf,2.857142857142857
2020-03-20,Marzahn-Hellersdorf,3.5714285714285716
2020-03-21,Marzahn-Hellersdorf,4.142857142857143
2020-03-22,Marzahn-Hellersdorf,4.142857142857143
2020-03-23,Marzahn-Hellersdorf,4.285714285714286
2020-03-24,Marzahn-Hellersdorf,4.0
2020-03-25,Marzahn-Hellersdorf,4.142857142857143
2020-03-26,Marzahn-Hellersdorf,5.428571428571429
2020-03-27,Marzahn-Hellersdorf,5.571428571428571
2020-03-28,Marzahn-Hellersdorf,6.0
2020-03-29,Marzahn-Hellersdorf,6.0
2020-03-30,Marzahn-Hellersdorf,6.285714285714286
2020-03-31,Marzahn-Hellersdorf,6.714285714285714
2020-04-01,Marzahn-Hellersdorf,7.285714285714286
2020-04-02,Marzahn-Hellersdorf,6.428571428571429
2020-04-03,Marzahn-Hellersdorf,6.714285714285714
2020-04-04,Marzahn-Hellersdorf,6.285714285714286
2020-04-05,Marzahn-Hellersdorf,6.428571428571429
2020-04-06,Marzahn-Hellersdorf,6.857142857142857
2020-04-07,Marzahn-Hellersdorf,7.285714285714286
2020-04-08,Marzahn-Hellersdorf,7.428571428571429
2020-04-09,Marzahn-Hellersdorf,7.571428571428571
2020-04-10,Marzahn-Hellersdorf,6.857142857142857
2020-04-11,Marzahn-Hellersdorf,6.285714285714286
2020-04-12,Marzahn-Hellersdorf,6.571428571428571
2020-04-13,Marzahn-Hellersdorf,6.428571428571429
2020-04-14,Marzahn-Hellersdorf,5.285714285714286
2020-04-15,Marzahn-Hellersdorf,5.428571428571429
2020-04-16,Marzahn-Hellersdorf,5.142857142857143
2020-04-17,Marzahn-Hellersdorf,6.0
2020-04-18,Marzahn-Hellersdorf,6.285714285714286
2020-04-19,Marzahn-Hellersdorf,6.142857142857143
2020-04-20,Marzahn-Hellersdorf,6.142857142857143
2020-04-21,Marzahn-Hellersdorf,8.0
2020-04-22,Marzahn-Hellersdorf,8.0
2020-04-23,Marzahn-Hellersdorf,8.857142857142858
2020-04-24,Marzahn-Hellersdorf,8.857142857142858
2020-04-25,Marzahn-Hellersdorf,8.428571428571429
2020-04-26,Marzahn-Hellersdorf,9.0
2020-04-27,Marzahn-Hellersdorf,8.142857142857142
2020-04-28,Marzahn-Hellersdorf,7.142857142857143
2020-04-29,Marzahn-Hellersdorf,6.571428571428571
2020-04-30,Marzahn-Hellersdorf,5.714285714285714
2020-05-01,Marzahn-Hellersdorf,4.714285714285714
2020-05-02,Marzahn-Hellersdorf,4.857142857142857
2020-05-03,Marzahn-Hellersdorf,5.0
2020-05-04,Marzahn-Hellersdorf,5.857142857142857
2020-05-05,Marzahn-Hellersdorf,5.285714285714286
2020-05-06,Marzahn-Hellersdorf,5.0
2020-05-07,Marzahn-Hellersdorf,4.428571428571429
2020-05-08,Marzahn-Hellersdorf,4.142857142857143
2020-05-09,Marzahn-Hellersdorf,3.5714285714285716
2020-05-10,Marzahn-Hellersdorf,2.5714285714285716
2020-05-11,Marzahn-Hellersdorf,1.8571428571428572
2020-05-12,Marzahn-Hellersdorf,1.4285714285714286
2020-05-13,Marzahn-Hellersdorf,1.1428571428571428
2020-05-14,Marzahn-Hellersdorf,0.8571428571428571
2020-05-15,Marzahn-Hellersdorf,1.1428571428571428
2020-05-16,Marzahn-Hellersdorf,1.4285714285714286
2020-05-17,Marzahn-Hellersdorf,1.4285714285714286
2020-05-18,Marzahn-Hellersdorf,1.4285714285714286
2020-05-19,Marzahn-Hellersdorf,1.5714285714285714
2020-05-20,Marzahn-Hellersdorf,2.4285714285714284
2020-05-21,Marzahn-Hellersdorf,2.4285714285714284
2020-05-22,Marzahn-Hellersdorf,2.142857142857143
2020-05-23,Marzahn-Hellersdorf,2.0
2020-05-24,Marzahn-Hellersdorf,1.7142857142857142
2020-05-25,Marzahn-Hellersdorf,1.7142857142857142
2020-05-26,Marzahn-Hellersdorf,1.7142857142857142
2020-05-27,Marzahn-Hellersdorf,1.1428571428571428
2020-05-28,Marzahn-Hellersdorf,1.2857142857142858
2020-05-29,Marzahn-Hellersdorf,1.8571428571428572
2020-05-30,Marzahn-Hellersdorf,2.2857142857142856
2020-05-31,Marzahn-Hellersdorf,2.2857142857142856
2020-06-01,Marzahn-Hellersdorf,2.142857142857143
2020-06-02,Marzahn-Hellersdorf,2.0
2020-06-03,Marzahn-Hellersdorf,2.4285714285714284
2020-06-04,Marzahn-Hellersdorf,2.4285714285714284
2020-06-05,Marzahn-Hellersdorf,2.0
2020-06-06,Marzahn-Hellersdorf,1.7142857142857142
2020-06-07,Marzahn-Hellersdorf,1.8571428571428572
2020-06-08,Marzahn-Hellersdorf,1.8571428571428572
2020-06-09,Marzahn-Hellersdorf,1.8571428571428572
2020-06-10,Marzahn-Hellersdorf,1.4285714285714286
2020-06-11,Marzahn-Hellersdorf,1.8571428571428572
2020-06-12,Marzahn-Hellersdorf,2.142857142857143
2020-06-13,Marzahn-Hellersdorf,2.0
2020-06-14,Marzahn-Hellersdorf,2.0
2020-06-15,Marzahn-Hellersdorf,2.5714285714285716
2020-06-16,Marzahn-Hellersdorf,3.5714285714285716
2020-06-17,Marzahn-Hellersdorf,3.4285714285714284
2020-06-18,Marzahn-Hellersdorf,3.5714285714285716
2020-06-19,Marzahn-Hellersdorf,4.428571428571429
2020-06-20,Marzahn-Hellersdorf,5.0
2020-06-21,Marzahn-Hellersdorf,6.857142857142857
2020-06-22,Marzahn-Hellersdorf,6.285714285714286
2020-06-23,Marzahn-Hellersdorf,5.714285714285714
2020-06-24,Marzahn-Hellersdorf,5.714285714285714
2020-06-25,Marzahn-Hellersdorf,5.428571428571429
2020-06-26,Marzahn-Hellersdorf,4.571428571428571
2020-06-27,Marzahn-Hellersdorf,4.0
2020-06-28,Marzahn-Hellersdorf,2.0
2020-06-29,Marzahn-Hellersdorf,2.142857142857143
2020-06-30,Marzahn-Hellersdorf,1.5714285714285714
2020-07-01,Marzahn-Hellersdorf,2.0
2020-07-02,Marzahn-Hellersdorf,2.0
2020-07-03,Marzahn-Hellersdorf,2.142857142857143
2020-07-04,Marzahn-Hellersdorf,2.0
2020-07-05,Marzahn-Hellersdorf,2.0
2020-07-06,Marzahn-Hellersdorf,2.2857142857142856
2020-07-07,Marzahn-Hellersdorf,2.5714285714285716
2020-07-08,Marzahn-Hellersdorf,3.142857142857143
2020-07-09,Marzahn-Hellersdorf,3.5714285714285716
2020-07-10,Marzahn-Hellersdorf,3.142857142857143
2020-07-11,Marzahn-Hellersdorf,3.142857142857143
2020-07-12,Marzahn-Hellersdorf,3.142857142857143
2020-07-13,Marzahn-Hellersdorf,2.7142857142857144
2020-07-14,Marzahn-Hellersdorf,2.5714285714285716
2020-07-15,Marzahn-Hellersdorf,1.2857142857142858
2020-07-16,Marzahn-Hellersdorf,0.8571428571428571
2020-07-17,Marzahn-Hellersdorf,0.7142857142857143
2020-07-18,Marzahn-Hellersdorf,0.7142857142857143
2020-07-19,Marzahn-Hellersdorf,0.7142857142857143
2020-07-20,Marzahn-Hellersdorf,0.7142857142857143
2020-07-21,Marzahn-Hellersdorf,1.0
2020-07-22,Marzahn-Hellersdorf,1.4285714285714286
2020-07-23,Marzahn-Hellersdorf,1.2857142857142858
2020-07-24,Marzahn-Hellersdorf,1.5714285714285714
2020-07-25,Marzahn-Hellersdorf,1.7142857142857142
2020-07-26,Marzahn-Hellersdorf,1.7142857142857142
2020-07-27,Marzahn-Hellersdorf,1.8571428571428572
2020-07-28,Marzahn-Hellersdorf,1.5714285714285714
